sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,29,Caucasian,0,0,0,2,-2,2014-01-04 09:12:16,2014-01-06 11:05:13,2.07843750000029,F,0,3,Low,0
Male,27,African-American,0,0,0,0,-1,2013-11-12 08:49:59,2014-01-12 07:13:33,60.9330324074108,F,1,8,High,1
Male,24,Caucasian,0,0,0,0,-3,2013-03-01 11:53:52,2013-03-03 01:39:58,1.57368055555708,F,0,5,Medium,0
Female,35,Caucasian,0,1,0,3,0,2013-09-16 02:49:07,2013-09-16 07:49:06,0.208321759258979,F,0,4,Low,0
Male,29,African-American,0,2,1,7,0,2013-03-21 01:34:25,2013-03-23 07:42:18,2.25547453704348,F,1,8,High,1
Male,30,African-American,1,0,0,5,-1,2013-05-01 01:32:49,2013-05-03 03:49:21,2.09481481481635,F,1,9,High,1
Male,23,African-American,0,1,1,1,-1,2013-01-17 01:19:27,2013-01-19 09:27:19,2.33879629630246,F,1,2,Low,0
Male,32,Caucasian,0,0,0,2,-27,2014-06-05 11:53:48,2014-06-06 02:23:00,0.603611111117061,F,1,4,Low,1
Male,22,Caucasian,0,0,0,2,-1,2013-09-23 09:01:58,2013-09-27 03:54:42,3.78662037037429,F,0,5,Medium,0
Male,21,African-American,0,0,0,0,-1,2013-12-27 04:28:14,2013-12-28 08:24:11,1.1638541666689,M,0,3,Low,0
Female,43,Caucasian,0,0,0,0,-1,2013-05-14 12:38:54,2013-05-14 11:35:49,0.043807870366436,M,0,2,Low,0
Male,29,African-American,0,0,0,0,-1,2013-05-13 07:26:35,2013-05-16 03:43:24,2.84501157407794,F,0,8,High,0
Male,43,African-American,0,0,0,1,0,2014-02-15 03:04:19,2014-02-17 01:40:03,1.94148148148088,F,0,3,Low,0
Male,25,African-American,0,0,0,1,-1,2014-03-28 03:44:26,2014-03-30 04:49:22,2.04509259259066,F,0,2,Low,0
Male,47,Caucasian,0,0,0,0,-1,2013-10-08 05:57:00,2013-10-09 08:10:17,1.09255787036818,M,0,1,Low,0
Female,21,African-American,0,0,0,0,-2,2013-04-23 09:24:55,2013-04-24 01:57:08,0.689039351855172,F,0,5,Medium,0
Male,54,Caucasian,0,0,0,0,0,2013-10-19 12:42:06,2013-10-19 08:14:50,0.18560185185197,M,0,1,Low,0
Male,34,African-American,0,0,1,3,-1,2013-02-06 12:54:19,2013-03-12 09:26:08,33.8554282407422,F,1,1,Low,1
Female,28,African-American,0,0,0,2,-1,2013-04-07 06:55:46,2013-04-08 08:22:48,1.06043981481344,M,0,2,Low,0
Female,53,Caucasian,0,0,0,4,-1,2013-07-17 03:05:27,2013-07-17 06:29:47,0.141898148154723,F,1,1,Low,1
Male,54,African-American,0,0,0,0,0,2013-01-31 12:10:19,2013-01-31 07:49:24,0.181192129632109,M,0,1,Low,0
Male,37,Hispanic,0,0,0,3,-1,2013-04-18 02:12:18,2013-07-10 12:13:59,83.4178356481498,F,1,1,Low,1
Male,34,African-American,0,0,0,2,-1,2013-10-29 05:28:11,2013-10-30 02:05:14,0.859062499999709,F,0,4,Low,0
Female,60,Caucasian,0,0,0,0,-1,2014-06-22 07:29:36,2014-06-23 08:57:59,1.06137731481431,F,1,1,Low,1
Male,22,African-American,0,0,0,0,-1,2014-02-05 06:45:32,2014-02-06 08:17:45,1.06403935185517,F,0,4,Low,0
Male,51,African-American,0,0,0,3,0,2014-01-22 12:07:26,2014-01-22 08:34:55,0.147581018514757,F,0,7,Medium,0
Male,29,African-American,0,0,0,0,-1,2013-12-04 11:27:35,2013-12-17 11:21:44,12.9959375000035,F,1,2,Low,1
Male,28,African-American,0,0,1,5,-1,2013-01-23 11:19:27,2013-02-20 07:44:00,27.850381944445,M,0,6,Medium,0
Male,33,Caucasian,0,0,0,0,-1,2013-03-10 04:42:45,2013-03-11 03:41:15,0.957291666665697,F,1,1,Low,1
Male,43,Caucasian,0,0,0,4,0,2013-05-05 03:19:14,2013-05-07 10:46:44,2.31076388889051,M,0,2,Low,0
Male,45,Hispanic,0,0,0,1,-1,2013-12-28 11:13:04,2014-01-24 05:22:59,26.7568865740759,M,0,6,Medium,0
Male,32,Caucasian,0,0,0,5,-1,2014-05-14 07:11:41,2014-07-18 08:41:13,65.0621759259229,F,1,5,Medium,1
Female,35,African-American,0,0,0,0,-1,2013-02-13 10:36:11,2013-02-15 08:39:33,1.91900462962803,F,1,3,Low,1
Male,23,African-American,0,0,0,1,-1,2014-04-18 04:41:10,2014-04-19 08:57:05,1.17771990740584,F,1,4,Low,1
Male,41,Hispanic,0,0,0,1,-1,2013-03-31 07:44:17,2013-07-23 07:27:00,113.987997685188,M,0,1,Low,0
Male,25,Other,20,0,0,24,-1,2014-08-18 10:49:05,2014-08-19 07:37:38,0.867048611115024,F,1,10,High,1
Male,35,Hispanic,0,1,0,12,-1,2014-02-10 02:02:43,2014-02-20 10:54:05,10.3690046296324,F,0,9,High,0
Male,25,African-American,0,0,0,4,0,2013-04-12 02:27:28,2013-05-25 08:22:52,43.246805555551,F,1,6,Medium,1
Male,69,Caucasian,0,0,0,6,-1,2014-10-21 08:03:42,2014-10-22 08:13:42,1.00694444444525,F,1,2,Low,1
Male,24,Asian,0,0,0,0,-1,2014-02-26 03:41:51,2014-02-27 08:32:16,1.20167824074451,M,0,3,Low,0
Male,28,Hispanic,0,0,0,0,-1,2013-08-25 01:21:23,2013-08-25 08:19:25,0.290300925924384,F,0,4,Low,0
Male,47,African-American,0,0,0,23,-1,2013-01-22 01:33:48,2014-03-01 11:25:40,403.41101851852,F,1,7,Medium,1
Male,29,African-American,0,1,0,13,0,2014-12-08 12:41:35,2014-12-10 05:10:10,1.68651620370656,F,1,10,High,1
Male,26,African-American,0,0,0,9,-1,2014-03-05 09:51:09,2014-03-08 01:29:05,2.65134259258775,F,1,8,High,1
Male,31,Other,0,0,0,0,-1,2014-02-28 09:25:17,2014-03-03 04:49:52,2.808738425927,M,0,1,Low,0
Male,28,Caucasian,0,0,0,0,0,2013-04-07 02:56:56,2013-04-08 03:59:28,1.04342592592729,F,0,7,Medium,0
Male,48,Caucasian,0,0,0,1,0,2013-12-24 01:37:02,2013-12-24 07:38:32,0.251041666670062,M,1,1,Low,1
Male,44,Caucasian,0,0,0,0,-1,2013-04-18 02:39:42,2013-04-18 07:19:45,0.194479166668316,M,0,1,Low,0
Male,42,African-American,0,0,0,7,-1,2013-05-10 07:11:40,2013-05-11 06:30:56,0.971712962964375,M,0,5,Medium,0
Male,39,African-American,0,0,0,5,-1,2013-05-22 02:25:27,2013-05-26 02:44:47,4.01342592592846,F,0,7,Medium,0
Female,46,Hispanic,0,0,0,2,-1,2013-12-17 03:27:50,2013-12-20 07:38:29,3.17406250000204,F,0,1,Low,0
Male,55,Caucasian,0,0,0,0,-1,2013-08-25 06:52:16,2013-09-04 08:36:18,10.0722453703711,M,0,5,Medium,0
Male,27,African-American,0,0,0,5,-1,2013-11-08 04:23:08,2013-11-12 10:03:30,4.23636574074044,F,1,9,High,1
Female,31,Caucasian,0,0,0,0,-1,2013-11-10 05:13:10,2013-11-15 03:36:58,4.93319444444205,M,0,9,High,0
Male,25,African-American,0,0,0,0,-1,2013-09-17 07:20:44,2013-09-18 01:35:06,0.759976851848478,F,0,2,Low,0
Male,32,Caucasian,0,0,2,6,0,2014-02-06 04:39:20,2014-02-06 08:49:20,0.173611111109494,M,0,7,Medium,0
Male,36,African-American,0,0,0,2,-1,2013-03-10 07:15:50,2013-03-11 01:32:19,0.761446759257524,F,0,5,Medium,0
Male,21,African-American,0,0,0,3,-1,2013-11-09 02:29:56,2013-11-13 09:54:35,4.30878472221957,F,1,7,Medium,1
Male,39,Caucasian,0,0,0,2,0,2013-12-22 12:50:58,2013-12-22 08:44:32,0.171134259260725,M,0,4,Low,0
Female,26,African-American,0,0,0,0,0,2013-08-01 12:06:58,2013-08-01 07:33:02,0.19023148148699,M,0,2,Low,0
Male,28,African-American,0,0,0,8,0,2013-03-06 02:21:02,2013-03-26 09:13:38,20.2865277777819,F,1,8,High,1
Male,67,Caucasian,0,0,0,2,-4,2014-07-03 01:49:24,2014-07-03 08:41:51,0.286423611112696,M,1,1,Low,1
Female,22,Other,0,0,0,0,-1,2013-01-31 04:40:20,2013-02-02 12:53:20,2.34236111111386,F,0,4,Low,0
Male,37,Caucasian,0,0,0,3,-1,2013-04-21 07:57:11,2013-04-22 03:57:11,0.833333333328483,M,0,1,Low,0
Male,23,African-American,0,0,0,2,-1,2013-02-02 06:32:38,2013-02-04 09:12:27,2.11098379629402,M,1,8,High,1
Female,49,African-American,0,0,0,14,-1,2014-04-09 01:43:23,2014-08-09 03:21:34,122.068182870375,M,1,7,Medium,1
Male,32,Caucasian,0,0,0,9,0,2013-04-14 12:36:39,2013-04-19 10:22:27,4.90680555555446,M,1,7,Medium,1
Male,41,Caucasian,0,0,0,9,-1,2013-01-11 08:17:58,2013-02-13 05:54:09,32.9001273148169,M,0,6,Medium,0
Male,25,African-American,0,0,0,1,0,2013-04-01 01:23:05,2013-04-01 02:19:10,0.038946759261307,M,0,3,Low,0
Male,58,Caucasian,0,0,0,0,-1,2013-12-09 10:34:54,2013-12-10 01:12:56,0.609745370369637,M,0,1,Low,0
Male,44,African-American,2,0,0,19,-17,2014-08-03 01:39:31,2014-08-20 11:15:38,17.4000810185171,M,1,9,High,1
Male,28,African-American,0,0,0,1,0,2013-05-27 12:20:56,2013-06-12 10:12:20,15.9106944444429,F,1,4,Low,0
Female,39,African-American,0,0,0,0,-1,2013-11-07 03:39:53,2013-11-09 07:36:17,2.16416666666919,F,1,5,Medium,1
Male,54,Caucasian,0,0,0,0,-1,2013-12-24 11:18:23,2013-12-31 04:10:32,6.70288194443856,F,0,1,Low,0
Male,43,Caucasian,0,0,0,0,-1,2013-11-12 09:31:37,2013-11-13 03:53:01,0.764861111107166,M,0,4,Low,0
Male,31,African-American,0,0,0,5,0,2013-09-05 01:39:00,2013-09-05 07:44:12,0.25361111111124,M,0,10,High,0
Male,30,African-American,4,1,0,11,0,2013-02-03 02:23:20,2013-05-31 05:51:07,117.144293981481,F,0,10,High,0
Male,27,Caucasian,0,1,3,4,-1,2013-10-13 03:17:05,2013-10-14 05:58:23,1.1120138888873,M,1,4,Low,1
Male,28,African-American,0,0,0,0,-1,2013-12-29 05:26:13,2013-12-30 08:22:11,1.12219907407416,M,1,2,Low,1
Male,24,African-American,0,0,0,0,-1,2013-04-14 10:11:00,2013-04-15 03:52:07,0.736886574071832,M,0,7,Medium,0
Male,43,Caucasian,0,0,0,0,0,2014-02-13 04:10:00,2014-02-13 12:52:46,0.363032407411083,M,0,1,Low,0
Male,44,African-American,0,0,0,10,-7,2014-02-19 05:23:30,2014-02-24 08:43:38,5.13898148148292,M,1,4,Low,1
Male,24,Hispanic,0,0,0,11,-15,2013-03-12 11:19:44,2013-03-13 01:53:48,0.60699074074364,F,1,10,High,1
Male,23,African-American,0,0,0,0,-1,2013-01-09 05:06:14,2013-01-11 03:18:41,1.92531249999593,F,0,3,Low,0
Male,36,Caucasian,0,0,0,5,-1,2014-10-15 12:03:35,2014-10-16 02:21:07,0.595509259263054,M,1,3,Low,1
Male,27,Caucasian,0,0,0,1,-1,2014-01-01 04:41:12,2014-01-02 08:10:32,1.14537037037371,F,0,9,High,0
Male,24,African-American,0,0,0,0,0,2013-03-02 02:07:15,2013-03-03 09:02:05,1.28807870370656,F,1,10,High,1
Male,66,Caucasian,0,0,0,0,-1,2013-04-06 11:23:02,2013-04-07 01:22:00,0.582615740735491,M,0,1,Low,0
Female,36,Caucasian,0,0,1,3,0,2013-11-14 04:58:52,2013-12-09 09:49:51,25.2020717592604,F,0,4,Low,0
Male,53,Hispanic,0,0,0,9,-1,2014-11-08 02:17:47,2015-03-18 10:15:00,130.331400462965,F,1,8,High,1
Male,23,Caucasian,0,0,0,1,0,2013-02-22 01:47:49,2013-02-22 09:23:57,0.316759259265382,F,1,3,Low,1
Female,22,African-American,0,0,0,0,0,2014-10-29 01:41:40,2014-10-29 07:55:17,0.259456018517085,M,1,7,Medium,1
Male,25,Hispanic,0,0,1,1,-1,2013-10-05 07:50:24,2013-10-06 07:37:01,0.990706018514175,F,0,3,Low,0
Male,56,African-American,0,0,0,4,-1,2013-02-13 04:09:26,2013-02-15 05:28:41,2.05503472222335,F,0,1,Low,0
Male,51,Asian,0,0,0,1,-1,2014-08-01 05:01:09,2014-08-02 09:04:56,1.16929398148204,F,1,1,Low,1
Female,58,African-American,0,0,0,3,-18,2014-02-01 02:52:11,2014-02-19 11:14:31,18.3488425925971,M,0,1,Low,0
Male,24,Caucasian,0,1,2,3,0,2013-05-02 01:33:22,2013-05-02 04:51:19,0.137465277774027,M,0,5,Medium,0
Male,22,African-American,0,0,0,0,-1,2013-04-11 05:01:46,2013-06-21 05:27:12,71.0176620370403,F,1,3,Low,1
Male,39,Caucasian,0,0,0,0,-1,2014-01-12 07:47:58,2014-01-13 02:23:05,0.774386574077653,M,0,1,Low,0
Male,20,Hispanic,0,0,0,3,-1,2014-12-11 09:23:32,2015-01-22 11:56:41,42.1063541666663,F,1,10,High,1
Male,46,Caucasian,0,0,0,10,-1,2014-02-24 03:50:34,2014-05-08 06:32:26,73.1124074074032,F,1,7,Medium,1
Male,38,Caucasian,0,0,0,1,-27,2013-07-23 11:40:27,2013-07-24 07:27:47,0.824537037035043,F,1,1,Low,1
Male,23,Caucasian,0,0,0,0,0,2013-12-15 05:17:34,2013-12-18 06:00:00,3.02946759259066,M,1,8,High,1
Male,39,Other,0,0,0,6,-1,2014-02-01 07:53:55,2014-02-27 09:58:59,26.0868518518546,F,0,5,Medium,0
Male,25,African-American,0,0,0,0,0,2013-09-19 04:53:03,2013-09-21 01:36:58,1.8638310185197,F,0,8,High,0
Male,31,African-American,0,0,0,19,-1,2014-03-15 06:33:25,2014-03-16 02:03:17,0.812407407407591,F,1,9,High,1
Female,25,African-American,0,0,0,1,-1,2014-11-21 11:11:30,2014-11-22 08:51:38,0.902870370373421,M,1,3,Low,1
Male,26,African-American,0,0,0,6,-1,2013-08-21 12:18:44,2013-08-23 04:24:07,1.67040509259095,F,0,6,Medium,0
Male,25,African-American,0,0,1,2,-1,2013-01-07 07:36:11,2013-10-08 11:00:00,274.141539351855,F,0,9,High,0
Male,37,Caucasian,0,0,0,11,0,2014-02-06 03:06:50,2014-02-07 03:35:47,1.02010416666599,F,1,8,High,1
Male,36,African-American,0,0,0,0,-3,2013-12-06 05:42:25,2013-12-07 02:22:24,0.861099537039991,F,0,1,Low,0
Male,26,African-American,0,0,0,1,0,2013-03-20 05:00:24,2013-03-21 02:39:41,0.902280092588626,F,1,6,Medium,1
Male,21,Other,0,2,0,3,-1,2014-11-11 09:06:05,2014-11-12 01:13:40,0.671932870369346,F,1,2,Low,1
Male,35,African-American,0,0,0,7,-23,2013-09-09 02:47:53,2013-09-09 07:07:40,0.180405092592991,F,1,4,Low,1
Male,22,African-American,0,0,0,2,-1,2013-08-20 11:12:08,2013-08-22 07:39:05,1.85204861110833,F,1,4,Low,1
Male,25,Caucasian,0,0,0,0,0,2013-05-11 01:13:34,2013-05-11 06:35:21,0.223460648143373,F,0,2,Low,0
Male,36,Hispanic,0,0,0,0,-7,2013-11-05 07:01:36,2013-11-06 08:05:18,1.04423611110542,M,0,1,Low,0
Male,24,African-American,0,0,0,2,-1,2013-01-14 11:05:52,2013-01-26 12:04:24,12.0406481481477,M,1,7,Medium,1
Male,21,African-American,0,0,1,0,-1,2013-03-14 12:34:24,2013-03-15 07:44:17,0.798530092593865,F,1,9,High,1
Male,32,Caucasian,2,0,1,15,-1,2013-11-21 07:42:06,2014-01-31 05:11:17,70.8952662037045,F,1,9,High,1
Male,33,African-American,0,0,0,2,0,2013-05-12 12:11:31,2013-05-12 07:36:13,0.191180555557366,M,1,2,Low,1
Male,33,African-American,0,0,0,10,0,2014-02-04 02:43:48,2014-02-06 09:29:26,2.28168981481576,F,1,9,High,1
Male,29,Caucasian,0,0,0,0,-2,2013-07-06 01:44:27,2013-07-07 01:34:55,0.993379629624542,M,0,3,Low,0
Male,50,Caucasian,0,0,0,8,-1,2013-09-15 11:12:24,2014-03-07 03:16:00,172.669166666667,F,0,3,Low,0
Male,33,African-American,0,0,0,14,-1,2014-07-31 07:35:55,2014-08-02 09:05:07,2.06194444444554,F,1,8,High,1
Male,37,African-American,0,1,0,13,-1,2013-10-16 07:57:16,2013-10-17 07:41:29,0.989039351850806,F,1,8,High,1
Male,27,African-American,0,0,0,9,-1,2014-05-12 01:24:43,2014-06-05 09:17:42,24.3284606481466,F,1,7,Medium,1
Male,27,African-American,0,0,0,0,-1,2013-04-28 08:51:15,2013-04-29 12:45:59,1.16300925926043,M,0,1,Low,0
Male,21,Hispanic,0,0,0,1,-1,2013-02-15 11:10:37,2013-02-16 01:18:11,0.588587962964084,M,1,5,Medium,1
Male,58,African-American,0,0,0,1,-1,2013-05-18 08:22:32,2013-07-18 08:18:26,60.9971527777743,F,0,1,Low,0
Male,27,African-American,0,0,0,4,-1,2013-03-11 08:04:33,2013-04-13 08:56:18,33.0359375000044,F,0,8,High,0
Male,28,Caucasian,0,0,0,1,-1,2013-09-30 06:15:51,2013-10-31 02:34:18,30.8461458333331,F,1,7,Medium,1
Female,31,Caucasian,0,0,0,0,-5,2013-05-31 11:07:01,2013-06-01 08:46:14,0.902233796296059,M,0,3,Low,0
Male,24,African-American,0,0,0,3,-1,2013-01-20 11:28:26,2013-01-27 02:04:07,6.60811342592933,M,0,7,Medium,0
Male,26,African-American,0,0,0,6,0,2013-03-23 03:31:15,2013-04-10 05:03:02,18.0637384259244,F,1,9,High,1
Male,43,Caucasian,0,0,0,0,-1,2013-10-08 05:27:12,2013-10-09 08:26:03,1.1242013888841,M,0,1,Low,0
Male,22,African-American,0,0,0,3,0,2013-10-07 12:36:51,2013-10-09 05:46:12,1.71482638888847,F,1,6,Medium,1
Male,23,African-American,0,0,0,0,-1,2013-08-26 03:02:44,2013-08-29 04:55:55,3.07859953703883,F,0,5,Medium,0
Male,42,Caucasian,0,0,0,0,-1,2013-10-15 10:30:48,2013-10-16 08:02:49,0.897233796298679,M,0,4,Low,0
Male,30,African-American,0,3,0,18,-1,2013-08-18 07:29:15,2013-09-05 04:16:47,17.8663425925915,M,0,10,High,0
Male,29,African-American,0,0,0,1,-1,2013-01-08 06:02:56,2013-10-25 08:31:58,290.103495370364,F,0,9,High,0
Male,38,Caucasian,0,0,0,2,0,2013-08-01 12:26:41,2013-09-18 09:20:36,47.8707754629577,F,1,4,Low,1
Male,26,Caucasian,0,0,1,3,-4,2013-04-11 01:25:44,2013-04-13 08:03:53,2.27649305555678,M,1,4,Low,0
Male,51,African-American,0,0,0,5,0,2013-02-22 12:10:28,2013-02-27 05:48:51,4.73498842593108,M,0,7,Medium,0
Male,36,Other,0,0,0,0,0,2013-08-01 12:11:18,2013-08-01 08:31:19,0.152766203704232,M,0,1,Low,0
Male,62,Hispanic,0,0,0,0,-2,2013-11-04 01:53:24,2013-11-05 07:23:37,1.229317129626,M,0,1,Low,0
Male,23,African-American,0,0,0,0,0,2014-09-12 02:05:28,2014-09-12 09:11:44,0.296018518514757,F,1,3,Low,1
Male,34,African-American,0,0,0,7,-1,2013-04-08 09:28:22,2013-04-09 02:03:40,0.691180555557366,F,1,5,Medium,1
Male,35,African-American,0,0,0,1,-1,2014-02-25 02:40:00,2014-02-26 09:09:55,1.27077546296641,M,0,2,Low,0
Male,22,Caucasian,0,0,0,0,0,2013-05-24 04:43:42,2013-05-28 02:26:27,3.90468750000582,F,0,3,Low,0
Male,29,African-American,0,0,0,10,-1,2013-01-11 09:11:26,2013-04-30 02:02:16,108.701967592591,M,1,10,High,1
Male,40,African-American,0,0,0,0,-3,2013-08-02 07:56:17,2013-08-03 08:03:57,1.00532407407445,F,0,2,Low,0
Male,36,African-American,0,0,0,2,0,2014-02-06 06:31:29,2014-02-07 04:00:17,0.894999999996799,F,0,2,Low,0
Male,26,African-American,0,0,0,8,0,2013-03-20 01:21:38,2013-03-20 07:46:24,0.267199074070959,F,1,8,High,1
Male,25,African-American,0,0,0,1,-23,2013-06-29 02:51:35,2013-06-30 02:38:48,0.991122685183655,F,1,3,Low,1
Male,69,Caucasian,0,0,0,0,-3,2013-07-07 11:26:52,2013-07-08 08:36:55,0.881979166668316,M,0,1,Low,0
Male,27,African-American,0,1,0,1,-1,2014-01-24 04:31:18,2014-02-01 04:57:27,8.01815972222539,F,0,4,Low,0
Male,20,Caucasian,0,0,0,0,0,2013-08-26 01:19:26,2013-08-27 07:23:27,1.25278935184906,F,1,5,Medium,1
Male,27,African-American,0,0,0,1,-2,2013-10-02 03:21:20,2013-10-04 12:05:39,2.36410879629693,F,0,1,Low,0
Female,24,African-American,0,0,0,6,-1,2013-01-30 07:28:56,2013-12-06 07:37:33,310.005983796298,M,0,6,Medium,0
Male,42,Caucasian,0,0,0,0,-7,2013-07-10 08:16:29,2013-07-13 03:05:27,2.784004629626,F,0,1,Low,0
Male,25,Caucasian,0,0,0,1,-1,2013-10-15 04:42:54,2013-10-16 11:36:39,1.28732638889051,F,0,3,Low,0
Male,25,African-American,0,0,0,0,-1,2013-11-27 09:02:38,2013-12-04 10:11:40,7.04793981481635,F,0,4,Low,0
Male,22,African-American,0,0,0,0,-1,2013-03-06 08:19:03,2013-03-07 06:09:53,0.910300925919728,F,0,3,Low,0
Male,21,Caucasian,0,0,0,0,-1,2013-02-05 07:50:29,2013-02-06 02:23:08,0.772673611114442,F,0,4,Low,0
Male,30,African-American,0,0,0,1,0,2013-09-08 06:44:39,2013-09-10 03:35:08,1.86839120370132,M,0,2,Low,0
Male,46,Caucasian,0,0,0,9,0,2013-11-16 02:06:57,2013-11-20 05:42:41,4.14981481480936,M,0,5,Medium,0
Male,26,African-American,0,0,0,2,0,2013-01-17 05:17:57,2013-01-17 07:05:29,0.074675925927295,M,0,7,Medium,0
Male,33,African-American,0,0,0,0,0,2013-02-07 12:36:54,2013-02-08 08:31:07,0.829317129624542,F,1,5,Medium,1
Male,40,African-American,0,0,0,1,-1,2013-08-28 06:36:56,2013-08-29 07:57:29,1.05593750000116,M,0,1,Low,0
Male,34,Caucasian,0,0,0,0,-1,2013-10-02 07:42:44,2013-10-30 09:15:07,28.0641550925939,F,0,4,Low,0
Male,22,Caucasian,0,0,0,1,-1,2014-06-22 12:47:35,2014-07-29 05:31:23,36.6970833333326,F,1,2,Low,1
Male,28,Hispanic,0,0,0,3,-1,2013-02-15 07:09:29,2013-02-16 01:16:11,0.754652777774027,M,0,5,Medium,0
Male,31,African-American,0,0,0,4,-1,2013-08-11 01:32:33,2013-08-12 01:59:39,1.01881944444176,M,1,3,Low,1
Male,59,Caucasian,0,0,0,3,0,2014-05-01 04:27:00,2014-05-02 11:39:39,1.30045138888818,M,1,1,Low,1
Male,37,Native American,0,0,0,0,-1,2013-02-09 11:48:32,2013-02-10 08:32:47,0.86406249999709,F,0,2,Low,0
Male,50,African-American,0,0,0,0,-1,2014-02-22 01:33:06,2014-02-24 02:04:00,2.02145833332906,F,0,1,Low,0
Male,57,African-American,0,0,0,8,-1,2013-07-31 05:54:37,2013-11-08 03:35:51,99.903634259259,F,1,5,Medium,1
Male,31,African-American,0,0,0,5,-1,2013-04-15 09:48:22,2013-04-16 07:51:31,0.918854166666279,M,1,5,Medium,0
Male,44,African-American,0,0,0,9,-28,2013-07-08 03:02:29,2013-08-02 11:00:32,25.3319791666654,F,0,8,High,0
Male,48,African-American,0,0,0,5,-1,2013-01-03 12:33:59,2013-09-03 06:19:55,242.740231481483,F,1,9,High,1
Female,25,Caucasian,0,0,0,0,-1,2014-01-18 06:18:49,2014-01-19 08:45:11,1.10164351852291,F,0,4,Low,0
Male,51,African-American,0,0,0,5,-1,2013-07-31 04:28:15,2013-07-31 09:19:37,0.202337962960883,M,0,3,Low,0
Male,50,Caucasian,0,0,0,0,-1,2014-10-09 12:45:11,2014-10-10 08:55:00,0.840150462965539,F,1,1,Low,1
Male,57,Caucasian,0,0,0,2,-11,2013-11-07 01:02:54,2013-11-09 02:40:38,2.06787037036702,F,0,1,Low,0
Male,55,Caucasian,0,0,0,0,-1,2013-12-08 10:00:24,2013-12-09 08:45:38,0.948078703710053,M,0,1,Low,0
Male,59,African-American,0,0,0,4,-2,2013-11-13 07:46:49,2013-11-14 08:09:19,1.015625,F,1,3,Low,1
Female,42,African-American,0,0,0,0,0,2014-03-25 03:00:23,2014-03-25 08:06:06,0.212303240747133,F,0,1,Low,0
Male,20,Hispanic,2,0,0,2,-21,2013-11-20 09:51:09,2013-12-11 11:31:13,21.0694907407378,F,1,8,High,1
Male,21,Other,0,0,0,0,-1,2013-04-19 11:52:35,2013-05-18 08:03:09,28.8406712962969,F,0,4,Low,0
Male,32,African-American,0,0,0,21,-1,2013-04-06 03:12:48,2013-06-09 04:42:25,64.0622337962996,F,1,9,High,1
Female,24,Hispanic,0,0,0,0,0,2013-09-04 01:32:50,2013-09-04 01:46:03,0.009178240739857,M,0,4,Low,0
Male,42,African-American,0,0,0,1,0,2013-08-18 01:50:02,2013-08-19 03:46:45,1.08105324074131,F,0,4,Low,0
Male,29,African-American,0,0,0,8,-1,2014-07-17 12:12:08,2014-07-31 09:34:55,13.8908217592616,F,1,8,High,1
Male,21,African-American,0,0,0,1,-1,2013-05-24 04:57:35,2013-06-01 04:53:45,7.99733796295914,F,0,6,Medium,0
Male,58,Caucasian,0,0,0,0,0,2013-10-03 02:20:47,2013-10-03 07:55:20,0.232326388890215,M,0,1,Low,0
Male,22,African-American,0,0,1,1,0,2014-06-22 04:50:40,2014-06-23 03:37:26,0.949143518519122,F,1,7,Medium,1
Male,46,Caucasian,0,0,0,1,-1,2013-12-10 06:50:04,2013-12-11 01:30:53,0.778344907404971,M,1,1,Low,1
Male,50,Caucasian,0,0,0,0,0,2014-02-11 03:13:47,2014-02-25 10:45:00,14.3133449074085,M,1,2,Low,1
Male,46,African-American,0,0,0,2,-1,2013-02-25 08:20:16,2013-02-26 06:41:08,0.931157407409046,F,0,9,High,0
Female,44,African-American,0,1,0,11,-1,2014-11-05 01:39:14,2014-11-20 09:26:23,15.3244097222196,F,1,8,High,1
Male,35,African-American,0,0,0,4,-1,2013-01-16 10:14:25,2013-02-15 01:55:17,29.653379629628,M,0,5,Medium,0
Male,30,African-American,0,1,0,14,-1,2013-04-30 02:58:28,2013-05-02 04:38:53,2.06973379629926,F,1,9,High,1
Male,42,African-American,0,0,0,2,-1,2013-11-18 05:25:49,2013-11-19 02:03:11,0.859282407407591,F,0,5,Medium,0
Male,46,African-American,0,0,0,5,-1,2013-01-05 01:19:31,2013-07-26 03:18:51,202.082870370366,F,1,1,Low,1
Male,42,African-American,0,0,0,0,0,2014-10-04 03:36:47,2014-11-07 04:56:46,34.0555439814852,F,1,10,High,1
Male,29,Caucasian,0,0,0,7,-1,2014-05-22 01:26:49,2014-05-23 01:41:40,1.01031250000233,F,1,10,High,1
Male,32,African-American,0,0,1,8,-1,2013-02-03 06:34:52,2013-02-07 11:43:19,4.21420138888789,F,0,4,Low,0
Male,31,Other,0,0,0,5,-1,2013-03-10 08:28:08,2013-03-13 12:29:20,3.1675000000032,F,1,6,Medium,0
Female,33,African-American,0,0,0,1,-1,2013-04-30 12:54:45,2013-05-02 12:26:52,1.98063657408056,M,0,1,Low,0
Male,25,Caucasian,0,0,0,4,-1,2013-01-09 02:20:36,2013-07-11 06:30:31,183.17355324074,F,0,4,Low,0
Female,33,African-American,0,0,0,0,-1,2014-03-19 08:34:38,2014-03-20 10:14:22,1.06925925926043,M,0,1,Low,0
